c1.cui	c1.name	c1.cui	c1.name	c1.diseaseClassName	c1.STY	c1.cui	c1.name	c2.geneId	c2.name	c2.geneId	c2.name	c2.uniprotId	c2.description	c2.pathName	c2.pantherName	c2.geneId	c2.name	c0.score	c0.diseaseId	c0.score	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.diseaseId	c0.geneId	c0.score	c0.pmids
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5743	PTGS2	5743	PTGS2	P35354	prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)	Metabolism	oxidoreductase	5743	PTGS2	0.00119423304860827	umls:C0238463	0.00119423304860827	5743	0.00119423304860827	umls:C0238463	5743	0.00119423304860827	umls:C0238463	5743	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7424	VEGFC	7424	VEGFC	P49767	vascular endothelial growth factor C	Hemostasis; Signal Transduction	signaling molecule	7424	VEGFC	0.00119423304860827	umls:C0238463	0.00119423304860827	7424	0.00119423304860827	umls:C0238463	7424	0.00119423304860827	umls:C0238463	7424	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	3880	KRT19	3880	KRT19	P08727	keratin 19	null	cytoskeletal protein; structural protein	3880	KRT19	0.00119423304860827	umls:C0238463	0.00119423304860827	3880	0.00119423304860827	umls:C0238463	3880	0.00119423304860827	umls:C0238463	3880	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7422	VEGFA	7422	VEGFA	P15692	vascular endothelial growth factor A	Cellular responses to stress; Hemostasis; Signal Transduction	signaling molecule	7422	VEGFA	0.00119423304860827	umls:C0238463	0.00119423304860827	7422	0.00119423304860827	umls:C0238463	7422	0.00119423304860827	umls:C0238463	7422	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	22882	ZHX2	22882	ZHX2	Q9Y6X8	zinc fingers and homeoboxes 2	null	transcription factor; nucleic acid binding	22882	ZHX2	0.00119423304860827	umls:C0238463	0.00119423304860827	22882	0.00119423304860827	umls:C0238463	22882	0.00119423304860827	umls:C0238463	22882	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5111	PCNA	5111	PCNA	P12004	proliferating cell nuclear antigen	Cell Cycle; DNA Repair; DNA Replication	nucleic acid binding	5111	PCNA	0.00119423304860827	umls:C0238463	0.00119423304860827	5111	0.00119423304860827	umls:C0238463	5111	0.00119423304860827	umls:C0238463	5111	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5728	PTEN	5728	PTEN	P60484	phosphatase and tensin homolog	Disease; Immune System; Metabolism; Signal Transduction	phosphatase; hydrolase	5728	PTEN	0.00119423304860827	umls:C0238463	0.00119423304860827	5728	0.00119423304860827	umls:C0238463	5728	0.00119423304860827	umls:C0238463	5728	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	4295	MLN	4295	MLN	P12872	motilin	Signal Transduction	signaling molecule	4295	MLN	0.00119423304860827	umls:C0238463	0.00119423304860827	4295	0.00119423304860827	umls:C0238463	4295	0.00119423304860827	umls:C0238463	4295	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	2099	ESR1	2099	ESR1	P03372	estrogen receptor 1	Gene Expression; Signal Transduction	transcription factor; receptor; nucleic acid binding	2099	ESR1	0.00119423304860827	umls:C0238463	0.00119423304860827	2099	0.00119423304860827	umls:C0238463	2099	0.00119423304860827	umls:C0238463	2099	0.00119423304860827	4
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7270	TTF1	7270	TTF1	Q15361	transcription termination factor, RNA polymerase I	Gene Expression; Transcription	transcription factor; nucleic acid binding	7270	TTF1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	7270	8.95674786456203E-4	umls:C0238463	7270	8.95674786456203E-4	umls:C0238463	7270	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	3126	HLA-DRB4	3126	HLA-DRB4	P13762	major histocompatibility complex, class II, DR beta 4	Immune System	defense/immunity protein	3126	HLA-DRB4	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	3126	8.95674786456203E-4	umls:C0238463	3126	8.95674786456203E-4	umls:C0238463	3126	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	23085	ERC1	23085	ERC1	Q8IUD2	ELKS/RAB6-interacting/CAST family member 1	null	membrane traffic protein; enzyme modulator	23085	ERC1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	23085	8.95674786456203E-4	umls:C0238463	23085	8.95674786456203E-4	umls:C0238463	23085	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5291	PIK3CB	5291	PIK3CB	P42338	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta	Cell-Cell communication; Disease; Hemostasis; Immune System; Metabolism; Signal Transduction	transferase; kinase	5291	PIK3CB	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	5291	8.95674786456203E-4	umls:C0238463	5291	8.95674786456203E-4	umls:C0238463	5291	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5293	PIK3CD	5293	PIK3CD	O00329	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta	Disease; Immune System; Metabolism; Signal Transduction	transferase; kinase	5293	PIK3CD	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	5293	8.95674786456203E-4	umls:C0238463	5293	8.95674786456203E-4	umls:C0238463	5293	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5294	PIK3CG	5294	PIK3CG	P48736	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma	Hemostasis; Metabolism; Signal Transduction	transferase; kinase	5294	PIK3CG	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	5294	8.95674786456203E-4	umls:C0238463	5294	8.95674786456203E-4	umls:C0238463	5294	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	4495	MT1G	4495	MT1G	P13640	metallothionein 1G	null	null	4495	MT1G	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	4495	8.95674786456203E-4	umls:C0238463	4495	8.95674786456203E-4	umls:C0238463	4495	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5468	PPARG	5468	PPARG	P37231	peroxisome proliferator-activated receptor gamma	Developmental Biology; Gene Expression	transcription factor; receptor; nucleic acid binding	5468	PPARG	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	5468	8.95674786456203E-4	umls:C0238463	5468	8.95674786456203E-4	umls:C0238463	5468	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	11214	AKAP13	11214	AKAP13	Q12802	A kinase (PRKA) anchor protein 13	Signal Transduction	null	11214	AKAP13	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	11214	8.95674786456203E-4	umls:C0238463	11214	8.95674786456203E-4	umls:C0238463	11214	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	4318	MMP9	4318	MMP9	P14780	matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)	Extracellular matrix organization; Signal Transduction	protease; extracellular matrix protein; hydrolase	4318	MMP9	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	4318	8.95674786456203E-4	umls:C0238463	4318	8.95674786456203E-4	umls:C0238463	4318	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	3265	HRAS	3265	HRAS	P01112	Harvey rat sarcoma viral oncogene homolog	Developmental Biology; Disease; Hemostasis; Immune System; Neuronal System; Signal Transduction	enzyme modulator	3265	HRAS	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	3265	8.95674786456203E-4	umls:C0238463	3265	8.95674786456203E-4	umls:C0238463	3265	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	3091	HIF1A	3091	HIF1A	Q16665	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	Cellular responses to stress; Disease; Signal Transduction	transcription factor; nucleic acid binding	3091	HIF1A	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	3091	8.95674786456203E-4	umls:C0238463	3091	8.95674786456203E-4	umls:C0238463	3091	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	960	CD44	960	CD44	P16070	CD44 molecule (Indian blood group)	Disease; Extracellular matrix organization; Hemostasis; Immune System; Metabolism	null	960	CD44	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	960	8.95674786456203E-4	umls:C0238463	960	8.95674786456203E-4	umls:C0238463	960	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	999	CDH1	999	CDH1	P12830	cadherin 1, type 1, E-cadherin (epithelial)	Apoptosis; Cell-Cell communication; Extracellular matrix organization; Immune System	cell adhesion molecule; cell junction protein	999	CDH1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	999	8.95674786456203E-4	umls:C0238463	999	8.95674786456203E-4	umls:C0238463	999	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	1734	DIO2	1734	DIO2	Q92813	deiodinase, iodothyronine, type II	Metabolism	null	1734	DIO2	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	1734	8.95674786456203E-4	umls:C0238463	1734	8.95674786456203E-4	umls:C0238463	1734	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	55511	SAGE1	55511	SAGE1	Q9NXZ1	sarcoma antigen 1	null	nucleic acid binding	55511	SAGE1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	55511	8.95674786456203E-4	umls:C0238463	55511	8.95674786456203E-4	umls:C0238463	55511	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7076	TIMP1	7076	TIMP1	P01033	TIMP metallopeptidase inhibitor 1	Extracellular matrix organization; Hemostasis	enzyme modulator	7076	TIMP1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	7076	8.95674786456203E-4	umls:C0238463	7076	8.95674786456203E-4	umls:C0238463	7076	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	2277	FIGF	2277	FIGF	O43915	c-fos induced growth factor (vascular endothelial growth factor D)	Hemostasis; Signal Transduction	signaling molecule	2277	FIGF	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	2277	8.95674786456203E-4	umls:C0238463	2277	8.95674786456203E-4	umls:C0238463	2277	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	1611	DAP	1611	DAP	P51397	death-associated protein	null	enzyme modulator	1611	DAP	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	1611	8.95674786456203E-4	umls:C0238463	1611	8.95674786456203E-4	umls:C0238463	1611	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	331	XIAP	331	XIAP	P98170	X-linked inhibitor of apoptosis	Apoptosis; Signal Transduction	enzyme modulator	331	XIAP	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	331	8.95674786456203E-4	umls:C0238463	331	8.95674786456203E-4	umls:C0238463	331	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	2335	FN1	2335	FN1	P02751	fibronectin 1	Extracellular matrix organization; Hemostasis; Signal Transduction	signaling molecule	2335	FN1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	2335	8.95674786456203E-4	umls:C0238463	2335	8.95674786456203E-4	umls:C0238463	2335	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	55835	CENPJ	55835	CENPJ	Q9HC77	centromere protein J	Cell Cycle	transferase; receptor	55835	CENPJ	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	55835	8.95674786456203E-4	umls:C0238463	55835	8.95674786456203E-4	umls:C0238463	55835	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7057	THBS1	7057	THBS1	P07996	thrombospondin 1	Extracellular matrix organization; Hemostasis; Metabolism of proteins; Signal Transduction	null	7057	THBS1	8.95674786456203E-4	umls:C0238463	8.95674786456203E-4	7057	8.95674786456203E-4	umls:C0238463	7057	8.95674786456203E-4	umls:C0238463	7057	8.95674786456203E-4	3
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	1236	CCR7	1236	CCR7	P32248	chemokine (C-C motif) receptor 7	Signal Transduction	receptor	1236	CCR7	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	1236	5.97116524304135E-4	umls:C0238463	1236	5.97116524304135E-4	umls:C0238463	1236	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5585	PKN1	5585	PKN1	Q16512	protein kinase N1	null	transfer/carrier protein; transferase; calcium-binding protein; kinase	5585	PKN1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	5585	5.97116524304135E-4	umls:C0238463	5585	5.97116524304135E-4	umls:C0238463	5585	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	160728	SLC5A8	160728	SLC5A8	Q8N695	solute carrier family 5 (sodium/monocarboxylate cotransporter), member 8	Transmembrane transport of small molecules	transporter	160728	SLC5A8	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	160728	5.97116524304135E-4	umls:C0238463	160728	5.97116524304135E-4	umls:C0238463	160728	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	1381	CRABP1	1381	CRABP1	P29762	cellular retinoic acid binding protein 1	null	transfer/carrier protein	1381	CRABP1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	1381	5.97116524304135E-4	umls:C0238463	1381	5.97116524304135E-4	umls:C0238463	1381	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	6581	SLC22A3	6581	SLC22A3	O75751	solute carrier family 22 (organic cation transporter), member 3	Metabolism; Transmembrane transport of small molecules	transfer/carrier protein; transporter	6581	SLC22A3	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	6581	5.97116524304135E-4	umls:C0238463	6581	5.97116524304135E-4	umls:C0238463	6581	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	133482	SLCO6A1	133482	SLCO6A1	Q86UG4	solute carrier organic anion transporter family, member 6A1	null	transporter	133482	SLCO6A1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	133482	5.97116524304135E-4	umls:C0238463	133482	5.97116524304135E-4	umls:C0238463	133482	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5340	PLG	5340	PLG	P00747	plasminogen	Extracellular matrix organization; Hemostasis; Metabolism of proteins; Signal Transduction	protease; hydrolase	5340	PLG	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	5340	5.97116524304135E-4	umls:C0238463	5340	5.97116524304135E-4	umls:C0238463	5340	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7078	TIMP3	7078	TIMP3	P35625	TIMP metallopeptidase inhibitor 3	null	enzyme modulator	7078	TIMP3	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	7078	5.97116524304135E-4	umls:C0238463	7078	5.97116524304135E-4	umls:C0238463	7078	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	1294	COL7A1	1294	COL7A1	Q02388	collagen, type VII, alpha 1	Extracellular matrix organization	null	1294	COL7A1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	1294	5.97116524304135E-4	umls:C0238463	1294	5.97116524304135E-4	umls:C0238463	1294	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7066	THPO	7066	THPO	P40225	thrombopoietin	Hemostasis	null	7066	THPO	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	7066	5.97116524304135E-4	umls:C0238463	7066	5.97116524304135E-4	umls:C0238463	7066	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	373156	GSTK1	373156	GSTK1	Q9Y2Q3	glutathione S-transferase kappa 1	null	transfer/carrier protein	373156	GSTK1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	373156	5.97116524304135E-4	umls:C0238463	373156	5.97116524304135E-4	umls:C0238463	373156	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7515	XRCC1	7515	XRCC1	P18887	X-ray repair complementing defective repair in Chinese hamster cells 1	DNA Repair	null	7515	XRCC1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	7515	5.97116524304135E-4	umls:C0238463	7515	5.97116524304135E-4	umls:C0238463	7515	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5159	PDGFRB	5159	PDGFRB	P09619	platelet-derived growth factor receptor, beta polypeptide	Disease; Immune System; Signal Transduction	null	5159	PDGFRB	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	5159	5.97116524304135E-4	umls:C0238463	5159	5.97116524304135E-4	umls:C0238463	5159	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5132	PDC	5132	PDC	P20941	phosducin	null	enzyme modulator; chaperone	5132	PDC	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	5132	5.97116524304135E-4	umls:C0238463	5132	5.97116524304135E-4	umls:C0238463	5132	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7012	TERC	7012	TERC	null	telomerase RNA component	null	null	7012	TERC	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	7012	5.97116524304135E-4	umls:C0238463	7012	5.97116524304135E-4	umls:C0238463	7012	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5058	PAK1	5058	PAK1	Q13153	p21 protein (Cdc42/Rac)-activated kinase 1	Cell-Cell communication; Developmental Biology; Immune System	null	5058	PAK1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	5058	5.97116524304135E-4	umls:C0238463	5058	5.97116524304135E-4	umls:C0238463	5058	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	5027	P2RX7	5027	P2RX7	Q99572	purinergic receptor P2X, ligand-gated ion channel, 7	Immune System	transporter; receptor	5027	P2RX7	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	5027	5.97116524304135E-4	umls:C0238463	5027	5.97116524304135E-4	umls:C0238463	5027	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	3320	HSP90AA1	3320	HSP90AA1	P07900	heat shock protein 90kDa alpha (cytosolic), class A member 1	Binding and Uptake of Ligands by Scavenger Receptors; Cell Cycle; Cellular responses to stress; Developmental Biology; Diseas...	chaperone	3320	HSP90AA1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	3320	5.97116524304135E-4	umls:C0238463	3320	5.97116524304135E-4	umls:C0238463	3320	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	7033	TFF3	7033	TFF3	Q07654	trefoil factor 3 (intestinal)	null	signaling molecule	7033	TFF3	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	7033	5.97116524304135E-4	umls:C0238463	7033	5.97116524304135E-4	umls:C0238463	7033	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	796	CALCA	796	CALCA	P06881;P01258	calcitonin-related polypeptide alpha	Disease; Signal Transduction	signaling molecule	796	CALCA	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	796	5.97116524304135E-4	umls:C0238463	796	5.97116524304135E-4	umls:C0238463	796	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	4760	NEUROD1	4760	NEUROD1	Q13562	neuronal differentiation 1	Developmental Biology	transcription factor; nucleic acid binding	4760	NEUROD1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	4760	5.97116524304135E-4	umls:C0238463	4760	5.97116524304135E-4	umls:C0238463	4760	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	4684	NCAM1	4684	NCAM1	P13591	neural cell adhesion molecule 1	Developmental Biology; Extracellular matrix organization; Immune System	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	4684	NCAM1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	4684	5.97116524304135E-4	umls:C0238463	4684	5.97116524304135E-4	umls:C0238463	4684	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	6772	STAT1	6772	STAT1	P42224	signal transducer and activator of transcription 1, 91kDa	Disease; Immune System; Signal Transduction	transcription factor; nucleic acid binding	6772	STAT1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	6772	5.97116524304135E-4	umls:C0238463	6772	5.97116524304135E-4	umls:C0238463	6772	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	6696	SPP1	6696	SPP1	P10451	secreted phosphoprotein 1	Extracellular matrix organization; Signal Transduction	cell adhesion molecule; defense/immunity protein; signaling molecule; extracellular matrix protein	6696	SPP1	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	6696	5.97116524304135E-4	umls:C0238463	6696	5.97116524304135E-4	umls:C0238463	6696	5.97116524304135E-4	2
C0238463	Thyroid cancer, papillary	C0238463	Thyroid cancer, papillary	Neoplasms;Endocrine System Diseases	Neoplastic Process	C0238463	Thyroid cancer, papillary	841	CASP8	841	CASP8	Q14790	caspase 8, apoptosis-related cysteine peptidase	Apoptosis; Immune System	protease; enzyme modulator; hydrolase	841	CASP8	5.97116524304135E-4	umls:C0238463	5.97116524304135E-4	841	5.97116524304135E-4	umls:C0238463	841	5.97116524304135E-4	umls:C0238463	841	5.97116524304135E-4	2
